Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,Weekend,Month_Num,Visitor_New_Visitor,Visitor_Returning_Visitor,Total_Duration,Total_Pages,Engagement_Score,Avg_Time_Per_Page
-0.40202911196683494,-0.4976210691938899,0.38514252420524725,-0.291611327240514,0.2905098361415531,0.2687987278679446,0.5106323124799923,0.20267538547544187,3.25822888409497,1.6931858732488698,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,0.18709426090697817,0.25966003035785595,3.8781811769772507,-0.10066239385135646
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.7261127330066366,-0.4501370719237804,1.268054061063869,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,1.185019125948992,0,-1.6735036364453961,False,True,-0.7520328543800576,-0.7054786049790918,-0.34480246061550124,-0.47569759815023155
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.6984718395693198,-0.4501370719237804,0.545940821155017,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.20923684923667896,1.185019125948992,1,-1.6735036364453961,False,True,-0.7260425303528057,-0.6840310797493818,-0.34480246061550124,-0.2801653774423678
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.6139421305691535,-0.4501370719237804,-0.35670074497859594,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.6465604929206287,-0.576793453600832,-0.34480246061550124,-0.275852166691459
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4943874445385388,-0.6305480936592928,0.43377075907596707,0.8347861127858783,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.6621748348548379,-0.5338984031414121,-0.34480246061550124,-0.45576097949157396
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4046848981750997,-0.504021368295173,-0.13445571002321224,-0.2793314592160702,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.5432036229517899,-0.44810830222257236,-0.34480246061550124,-0.2530537670080842
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,0.4474892922775715,0.5924497140722973,-0.11017253003837588,-0.4573799980022596,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.6012969993143917,0,-1.6735036364453961,False,True,0.4877919482249611,0.3668976565064057,-0.34480246061550124,0.044649410720746435
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.4992002822305247,0.1023053224510618,0.32028042420576447,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,1,-1.6735036364453961,False,True,-0.5386704269005251,-0.576793453600832,-0.34480246061550124,0.23741991266668333
-0.10175585380912001,-0.41354210138636777,-0.39882420493502,-0.291611327240514,-0.6065156274928376,-0.557053315006304,-0.4501370719237804,-0.2793314592160702,-0.3678283006790407,3.696611329671793,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,0,-1.6735036364453961,False,True,-0.5821891089926677,-0.598240978830542,-0.34480246061550124,0.16019290112660275
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5616643543111182,-0.7081140116986164,0.18122567397505168,0.6490998399538548,-0.3678283006790407,2.6948986014603307,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.7351089224553354,-0.598240978830542,-0.34480246061550124,-0.6712298188580953
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5168130811293986,-0.43877600355359975,-0.4501370719237804,-0.416876853720183,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.48185436972467227,-0.5553459283711221,-0.34480246061550124,0.3537168543948899
-0.40202911196683494,-0.4766013272420094,-0.39882420493502,-0.291611327240514,0.31293547273241284,1.8768841589379055,-0.4501370719237804,-0.8594026548830036,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,0,-1.6735036364453961,False,True,1.7009665294535452,0.25966003035785595,-0.34480246061550124,1.1252164333705739
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.7344692821853602,-0.4501370719237804,0.545940821155017,-0.3678283006790407,2.6948986014603307,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.75989039420225,-0.6840310797493818,-0.34480246061550124,-0.7095694699772843
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.38225926158423995,-0.5492324420355587,-0.4501370719237804,-0.753863023678955,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,0,-1.6735036364453961,False,True,-0.585714928123504,-0.4266607769928624,-0.34480246061550124,-0.40259666329852506
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.726755544481923,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,1.6931858732488698,0.9658161131089493,-0.20923684923667896,-0.4800923675126068,0,-1.6735036364453961,False,True,-0.7526372805202263,-0.7054786049790918,-0.34480246061550124,-0.48719949348598823
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.6920437248164555,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.7940171892718674,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.7199982689511193,-0.6625835545196719,-0.34480246061550124,-0.37218054012842133
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.22527980544822157,-0.3486216941446771,-0.38317435812372963,-0.7669923639790203,-0.3678283006790407,0.6914731450374081,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.39708360356601946,-0.2765281003848928,-0.34480246061550124,-0.2276226282949338
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4046848981750997,-0.6056498625379585,-0.07131943322355942,0.3396227402305465,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.638763395712453,-0.44810830222257236,-0.34480246061550124,-0.5128322888056746
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.6971862166187469,1.0230426537750306,1.990167300972721,-0.3678283006790407,0.6914731450374081,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.7248336780724685,-0.6840310797493818,-0.34480246061550124,-0.2648295169946922
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.47196180794767906,-0.23382627820453475,-0.4501370719237804,-0.8195096818524868,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.2891431687210494,-0.5124508779117022,-0.34480246061550124,0.7964817343713305
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,2.6948986014603307,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,1,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4495361713568193,-0.5781589584234482,-0.20460712132359452,-0.33263030581464065,-0.3678283006790407,0.6914731450374081,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.6129141044310931,-0.49100335268199224,-0.34480246061550124,-0.36994406041590255
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.7299696018583552,-0.4501370719237804,1.268054061063869,-0.3678283006790407,4.698324057883254,-0.1369798135909032,0.9603238308336979,0.3524633792181926,1,-1.6735036364453961,False,True,-0.7556594112210695,-0.7054786049790918,-0.34480246061550124,-0.5447089701647717
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.6457612985958321,-0.4501370719237804,0.7264691257163806,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.20923684923667896,-0.4800923675126068,0,-1.6735036364453961,False,True,-0.6764795868589767,-0.6625835545196719,-0.34480246061550124,0.04188769195881957
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.6614030444730417,0.6547477168259039,-0.35670074497859594,-0.3678283006790407,1.6931858732488698,0.9658161131089493,0.37554349079850946,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.691187289582933,-0.6625835545196719,-0.34480246061550124,-0.09805203443452187
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,0.6914731450374081,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,2.6948986014603307,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
0.4987906625063099,-0.14729203666254775,1.1691092533455145,0.8483765531706569,0.08867910682381519,-0.10660853044020097,-0.4501370719237804,-0.5790437392282685,0.9336949149593511,0.6914731450374081,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,0,-1.6735036364453961,False,True,-0.0631431979871957,0.1524224042093062,0.8678229258052773,-0.2348469969523933
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.6817587412118725,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,1.6931858732488698,-0.1369798135909032,2.1298845109040747,1.185019125948992,0,-1.6735036364453961,False,True,-0.710327450708421,-0.6625835545196719,-0.34480246061550124,-0.2801653774423678
-0.10175585380912001,-0.42755526268762145,-0.39882420493502,-0.291611327240514,-0.3598336249933802,-0.503258667401535,-0.1901641778535375,0.1105489933945677,-0.3678283006790407,2.6948986014603307,-0.1369798135909032,0.9603238308336979,-0.4800923675126068,0,-1.6735036364453961,False,True,-0.532815648318815,-0.36231820130373255,-0.34480246061550124,-0.37002520264522953
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5840899909019779,-0.6399759953182542,-0.4501370719237804,-0.5372290495399596,-0.3678283006790407,1.6931858732488698,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.6710397515974589,-0.6196885040602519,-0.34480246061550124,-0.2303238309874221
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.4909722953468584,0.6547477168259039,1.7193748332989767,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.5309337723063664,-0.576793453600832,-0.34480246061550124,0.2742259777411048
2.9009767277680294,1.4180948572652188,-0.39882420493502,-0.291611327240514,0.2232329263689738,0.25005005962448645,-0.25125780994883723,-0.47223885729826104,2.1960216351304918,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.06381449414720712,0,-1.6735036364453961,False,True,0.3347253454618424,0.4097927069658256,2.442050970356765,-0.09741304056869925
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4046848981750997,-0.29446482735179486,-0.4501370719237804,-0.7435471304644301,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,1,-1.6735036364453961,False,True,-0.3461607012568109,-0.44810830222257236,-0.34480246061550124,0.28260593005715606
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
0.19851740434859494,0.0757507806923848,-0.39882420493502,-0.291611327240514,-0.11315162249392273,-0.23543330689275085,-0.4501370719237804,-0.6243806590387059,1.16585972900237,3.696611329671793,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.23756547142867293,-0.10494789854721318,0.7268970396095819,-0.19875751826073898
0.4987906625063099,-0.2313710044700699,-0.39882420493502,-0.291611327240514,1.2996634827302427,3.72019638553248,-0.402615137447217,-0.5730523583956985,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.7940171892718674,-0.8963702408780065,0,-1.6735036364453961,False,True,3.455360717584575,1.2676937161542234,-0.34480246061550124,0.8337986240196713
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,2.6948986014603307,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.3149823518116607,-0.16879518393329662,-0.4501370719237804,-0.737816078678583,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,2.714664850939263,-0.4800923675126068,0,-1.6735036364453961,False,True,-0.22799539085384038,-0.36231820130373255,-0.34480246061550124,0.27448157541523277
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,0.6914731450374081,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.2701310786299411,-0.6217344341052855,0.1023053224510618,0.23904268390364114,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,2.1298845109040747,1.185019125948992,0,-1.6735036364453961,False,True,-0.6538874808952414,-0.31942315084431266,-0.34480246061550124,-0.6512420807157316
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.720970241204345,-0.4501370719237804,1.268054061063869,-0.3678283006790407,1.6931858732488698,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.7471974452587085,-0.7054786049790918,-0.34480246061550124,-0.383682435464178
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.4743449051646888,-0.4501370719237804,-0.6274932126523401,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.5152992827938566,-0.576793453600832,-0.34480246061550124,0.3486049010081805
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.661831585477993,-0.4501370719237804,0.545940821155017,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,0,-1.6735036364453961,False,True,-0.6915902403631928,-0.6840310797493818,-0.34480246061550124,0.15690664531638648
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.3598336249933802,-0.37042371670290236,-0.4501370719237804,-0.35670074497859594,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0,-1.6735036364453961,False,True,-0.41758372350688694,-0.4052132517631524,-0.34480246061550124,-0.032395382132533554
